Geneid,EC1,EC1yuan,EC2,EC2yuan,EC3,EC3yuan
ENSG00000188000,0,0,0,1,0,0
ENSG00000267418,0,0,0,0,0,1
ENSG00000267775,0,0,0,0,0,0
ENSG00000187847,0,0,0,2,0,0
ENSG00000174667,1,0,0,0,0,0
ENSG00000188314,0,0,0,0,0,0
ENSG00000237521,0,0,0,0,0,0
ENSG00000180926,0,0,0,0,0,0
ENSG00000225980,1,0,0,0,0,0
ENSG00000226480,0,0,0,0,0,0
ENSG00000196110,263,147,241,181,206,184
ENSG00000267510,0,0,0,0,0,0
ENSG00000188321,193,73,164,96,171,111
ENSG00000270011,8,7,11,5,12,4
ENSG00000270614,5,0,5,1,7,0
ENSG00000188629,0,0,0,0,0,0
ENSG00000283108,2,0,3,0,1,0
ENSG00000174652,901,543,767,615,891,579
ENSG00000287275,2,0,2,0,0,0
ENSG00000198028,0,0,0,0,1,0
ENSG00000267273,0,0,0,0,0,0
ENSG00000287960,4,0,1,0,3,0
ENSG00000260112,0,0,1,0,0,0
ENSG00000130818,487,284,421,280,445,245
ENSG00000278611,16,8,26,3,6,3
ENSG00000197961,1409,1089,1208,1204,1348,1131
ENSG00000171469,468,365,431,333,485,345
ENSG00000267106,30,10,31,14,31,5
ENSG00000171466,595,523,568,610,613,622
ENSG00000239830,0,0,2,0,0,1
ENSG00000224689,0,0,0,1,0,0
ENSG00000277587,0,0,0,0,0,0
ENSG00000267490,0,0,0,0,0,0
ENSG00000267612,1,0,0,0,0,0
ENSG00000196605,158,31,127,39,137,34
ENSG00000267370,13,8,18,2,16,2
ENSG00000267741,8,4,4,12,9,6
ENSG00000266950,0,0,2,0,3,0
ENSG00000127452,380,343,380,360,388,351
ENSG00000200237,1,0,0,1,0,0
ENSG00000267119,4,3,4,0,7,0
ENSG00000198258,638,1243,744,1047,727,949
ENSG00000267289,1,0,1,0,14,1
ENSG00000127445,684,1540,780,1345,795,1215
ENSG00000105088,101,11,94,7,92,5
ENSG00000080573,17,2,3,0,8,0
ENSG00000267650,0,0,0,0,0,1
ENSG00000080511,0,0,0,0,0,0
ENSG00000167798,1,3,1,0,0,1
ENSG00000266204,0,0,0,0,0,0
ENSG00000130813,571,273,510,277,661,235
ENSG00000267387,8,4,4,5,7,1
ENSG00000130812,23,12,29,4,27,11
ENSG00000243207,2,0,1,0,1,0
ENSG00000130810,194,246,178,223,205,186
ENSG00000209645,0,0,0,0,0,2
ENSG00000238531,0,0,0,0,0,0
ENSG00000244165,166,145,101,156,163,158
ENSG00000130811,1863,3233,2174,2731,2098,2503
ENSG00000130816,1477,6678,1588,6267,1667,6019
ENSG00000267534,178,61,137,53,138,72
ENSG00000264266,0,2,2,0,0,0
ENSG00000105364,530,1458,550,1168,515,1024
ENSG00000266978,2,0,0,0,0,1
ENSG00000267105,0,0,0,0,0,0
ENSG00000090339,4784,4154,4578,3845,4751,3818
ENSG00000267607,3,7,4,13,4,9
ENSG00000105371,0,0,0,0,0,0
ENSG00000105376,795,185,907,152,944,123
ENSG00000220201,25,22,26,18,19,12
ENSG00000167807,2,2,5,0,2,1
ENSG00000267673,0,1,0,4,2,0
ENSG00000267303,0,2,0,2,0,1
ENSG00000161847,530,1386,485,1215,523,1131
ENSG00000274425,8,4,2,7,5,1
ENSG00000076662,0,0,2,0,0,1
ENSG00000105397,1760,2877,1634,2391,2008,2091
ENSG00000105401,2624,4591,2864,4213,3031,3746
ENSG00000284268,0,0,0,0,0,0
ENSG00000065989,193,51,222,60,236,35
ENSG00000079999,879,1881,911,1639,939,1600
ENSG00000267197,5,7,10,12,6,6
ENSG00000180739,171,122,169,104,197,104
ENSG00000130734,266,372,306,343,291,370
ENSG00000238364,0,1,4,0,0,1
ENSG00000221410,0,0,0,0,0,0
ENSG00000129347,648,1482,614,1244,594,1126
ENSG00000129355,306,167,355,146,366,178
ENSG00000129354,96,408,116,368,95,321
ENSG00000271010,1,0,0,0,0,0
ENSG00000129353,2270,956,2536,887,2426,884
ENSG00000267100,156,107,162,138,178,114
ENSG00000129351,5305,10838,5211,10623,5810,9621
ENSG00000213339,525,587,571,492,633,403
ENSG00000079805,5620,3591,5878,3416,6093,3154
ENSG00000207972,0,0,0,0,0,0
ENSG00000265879,0,0,1,0,0,0
ENSG00000207752,0,0,1,0,3,0
ENSG00000275640,0,0,0,0,3,0
ENSG00000099203,115,156,123,166,132,145
ENSG00000214212,1,4,2,0,5,0
ENSG00000267544,56,44,52,49,51,49
ENSG00000142453,1204,1559,1220,1447,1353,1426
ENSG00000130733,810,505,828,394,830,420
ENSG00000142444,262,357,295,302,288,321
ENSG00000127616,515,819,453,741,580,676
ENSG00000266936,0,0,0,0,0,0
ENSG00000276757,0,0,0,0,0,0
ENSG00000278643,0,0,0,0,0,0
ENSG00000130164,841,1760,779,1717,856,1614
ENSG00000284553,0,0,0,0,0,0
ENSG00000161888,185,251,225,208,259,212
ENSG00000197256,31,0,4,0,7,0
ENSG00000130158,5,3,0,3,6,1
ENSG00000267082,0,0,0,0,0,0
ENSG00000279807,0,0,0,0,0,0
ENSG00000273733,0,0,0,0,0,0
ENSG00000130173,0,0,0,0,0,0
ENSG00000130167,1,0,0,3,3,0
ENSG00000267174,13,4,4,3,13,3
ENSG00000105514,821,378,732,359,908,383
ENSG00000267576,0,0,0,0,0,0
ENSG00000105518,544,283,544,271,541,249
ENSG00000183401,74,20,97,22,94,17
ENSG00000105520,668,578,600,534,697,461
ENSG00000267277,4,1,2,0,5,2
ENSG00000173928,10,23,10,16,3,8
ENSG00000187266,689,146,661,140,761,119
ENSG00000205517,555,261,589,236,710,200
ENSG00000202357,2,1,0,0,0,1
ENSG00000198003,35,6,31,13,27,4
ENSG00000130175,3649,5367,3618,5005,3803,4545
ENSG00000196361,2,2,0,0,0,0
ENSG00000267477,0,0,0,0,0,0
ENSG00000161914,46,69,48,61,61,48
ENSG00000274713,1,0,0,0,0,0
ENSG00000130159,212,252,176,288,203,219
ENSG00000244080,0,0,0,0,0,0
ENSG00000213304,2,0,3,1,1,0
ENSG00000213303,7,2,8,6,2,4
ENSG00000130176,2,0,5,0,8,0
ENSG00000130165,211,356,266,376,242,290
ENSG00000198551,147,26,129,37,132,40
ENSG00000102575,1,1,2,1,5,0
ENSG00000249840,0,0,0,0,1,0
ENSG00000197332,3,8,3,6,3,5
ENSG00000267500,3,15,6,16,9,8
ENSG00000214223,1837,2751,1876,2905,1907,2612
ENSG00000267343,0,0,1,1,0,2
ENSG00000197933,59,49,46,39,50,43
ENSG00000266922,0,0,0,1,0,0
ENSG00000220949,0,0,0,0,0,0
ENSG00000197044,120,42,103,45,133,43
ENSG00000267646,1,0,1,0,0,0
ENSG00000177599,18,3,27,4,16,8
ENSG00000171295,104,80,86,86,82,117
ENSG00000267089,1,0,1,0,0,0
ENSG00000171291,0,0,1,0,3,0
ENSG00000278897,0,0,0,0,0,0
ENSG00000198429,93,52,55,58,84,67
ENSG00000196757,106,99,92,89,123,86
ENSG00000267179,0,0,1,0,0,0
ENSG00000267274,5,7,4,3,7,0
ENSG00000197054,13,2,12,6,4,5
ENSG00000219665,21,25,17,27,35,29
ENSG00000286098,0,0,0,0,0,0
ENSG00000252060,0,0,0,2,0,0
ENSG00000197647,24,11,28,28,26,20
ENSG00000257355,0,0,0,0,0,0
ENSG00000212497,1,3,2,1,0,0
ENSG00000257446,12,23,1,24,2,18
ENSG00000223547,95,53,81,53,77,37
ENSG00000252546,0,0,0,0,0,0
ENSG00000286132,13,5,7,17,16,10
ENSG00000199444,2,0,0,0,0,0
ENSG00000214189,8,9,13,17,8,10
ENSG00000132010,1,1,1,3,10,8
ENSG00000237273,1,0,1,2,0,2
ENSG00000212576,2,0,0,0,0,0
ENSG00000213297,0,0,0,0,0,0
ENSG00000242615,9,5,5,9,12,8
ENSG00000257591,3,4,6,3,1,3
ENSG00000196646,51,45,55,58,52,50
ENSG00000234773,3,3,1,4,1,2
ENSG00000197857,101,75,100,102,108,71
ENSG00000213293,1,0,3,0,3,0
ENSG00000234750,7,16,10,7,8,6
ENSG00000188868,26,14,20,11,16,15
ENSG00000198342,22,9,24,13,17,17
ENSG00000231361,0,0,0,0,0,0
ENSG00000268744,2,0,0,0,1,0
ENSG00000248406,0,0,0,0,0,0
ENSG00000196466,37,59,37,58,41,56
ENSG00000268870,0,0,0,0,0,0
ENSG00000180855,60,66,40,66,58,73
ENSG00000269755,0,0,0,0,0,0
ENSG00000234848,0,1,3,3,1,1
ENSG00000242852,3,1,2,3,2,7
ENSG00000196826,0,0,0,0,0,0
ENSG00000236483,0,0,1,1,2,4
ENSG00000232579,2,0,0,0,0,0
ENSG00000230321,0,0,1,0,0,0
ENSG00000234003,0,0,0,0,0,0
ENSG00000235686,2,0,0,0,0,0
ENSG00000249709,7,5,4,6,2,6
ENSG00000269693,0,0,0,0,0,0
ENSG00000269560,2,0,1,1,0,0
ENSG00000230310,0,0,0,0,0,0
ENSG00000213290,19,28,18,14,54,9
ENSG00000188033,30,18,27,14,34,18
ENSG00000173875,342,183,275,217,282,213
ENSG00000178464,13950,7861,14146,7625,14481,6924
ENSG00000269242,0,4,0,0,0,0
ENSG00000104774,979,412,975,345,1042,359
ENSG00000269590,0,0,0,0,0,0
ENSG00000123154,50,59,49,56,55,65
ENSG00000285589,43,39,21,51,32,33
ENSG00000105583,0,0,0,0,0,0
ENSG00000285583,0,0,0,0,0,0
ENSG00000095059,10,38,24,36,34,31
ENSG00000268945,2,2,2,4,2,1
ENSG00000283980,1,1,0,3,0,2
ENSG00000132004,71,75,70,71,91,72
ENSG00000267791,0,0,0,0,0,0
ENSG00000105576,1147,1183,1125,1019,1230,964
ENSG00000209702,0,0,0,0,0,0
ENSG00000267004,0,0,0,0,0,0
ENSG00000123144,823,1213,930,1124,996,934
ENSG00000198356,389,674,410,606,419,578
ENSG00000039987,1,0,3,0,5,0
ENSG00000095066,332,136,301,91,369,109
ENSG00000267212,3,0,0,0,0,0
ENSG00000263800,0,0,0,0,0,0
ENSG00000171223,1035,591,1357,539,1220,503
ENSG00000167815,591,651,639,571,625,467
ENSG00000267062,0,0,0,1,3,0
ENSG00000284491,2,0,1,0,6,0
ENSG00000104889,0,5,0,5,2,0
ENSG00000132026,44,12,44,15,37,15
ENSG00000267424,3,0,3,0,0,3
ENSG00000105613,422,144,409,135,529,111
ENSG00000276181,0,0,0,0,0,0
ENSG00000105612,645,485,631,535,638,471
ENSG00000267735,0,0,0,0,0,0
ENSG00000105610,0,1,0,0,1,0
ENSG00000105607,111,193,120,153,126,143
ENSG00000240616,6,4,10,7,9,11
ENSG00000161860,12,2,7,5,10,2
ENSG00000266721,0,2,0,0,0,0
ENSG00000179115,499,1132,523,931,501,844
ENSG00000266975,1,2,0,0,0,0
ENSG00000179218,6703,9252,6809,8932,7260,8294
ENSG00000274417,0,0,0,0,0,0
ENSG00000267458,0,0,0,0,0,0
ENSG00000179262,435,475,459,420,437,348
ENSG00000179271,424,649,416,721,453,643
ENSG00000179284,7,1,8,0,5,1
ENSG00000008441,763,484,647,510,681,511
ENSG00000267417,1,0,0,0,0,0
ENSG00000267610,2,0,0,0,0,0
ENSG00000279044,6,1,3,3,2,1
ENSG00000104903,34,51,30,38,47,23
ENSG00000104907,360,719,363,664,391,577
ENSG00000160877,822,2180,846,1887,919,1804
ENSG00000266897,7,8,2,4,0,6
ENSG00000267512,0,0,0,0,0,0
ENSG00000104915,361,483,352,397,375,390
ENSG00000160888,407,673,429,690,434,596
ENSG00000287296,0,0,0,0,0,0
ENSG00000267598,0,0,0,0,0,0
ENSG00000213253,1,0,2,2,0,0
ENSG00000141837,6,4,2,1,3,0
ENSG00000104957,191,185,254,187,232,162
ENSG00000037757,281,258,230,302,286,246
ENSG00000267633,0,0,0,0,0,0
ENSG00000104979,339,553,295,497,301,416
ENSG00000132003,160,106,159,88,198,76
ENSG00000267582,2,1,4,3,2,0
ENSG00000266770,0,1,0,0,0,0
ENSG00000267519,443,164,465,204,408,191
ENSG00000284387,0,0,0,0,0,0
ENSG00000207808,0,0,0,0,0,0
ENSG00000207980,0,0,0,0,0,0
ENSG00000187556,3,1,11,0,1,2
ENSG00000207613,0,0,0,0,0,0
ENSG00000207585,0,0,0,0,0,0
ENSG00000132016,38,68,33,54,45,40
ENSG00000132024,555,553,523,537,612,431
ENSG00000132000,14,18,21,9,27,10
ENSG00000132017,213,509,202,412,223,403
ENSG00000132005,291,372,254,336,293,315
ENSG00000275091,0,1,0,2,0,0
ENSG00000171136,0,0,0,0,0,0
ENSG00000267670,0,0,0,0,0,0
ENSG00000104998,258,430,262,368,335,392
ENSG00000187867,181,96,235,85,255,87
ENSG00000228887,19,37,32,46,24,31
ENSG00000141854,176,57,215,27,203,38
ENSG00000284081,0,0,0,0,0,0
ENSG00000188032,1,0,1,0,0,0
ENSG00000141858,676,798,648,774,697,668
ENSG00000072062,642,757,671,742,667,716
ENSG00000267783,0,0,0,0,0,0
ENSG00000105011,163,450,167,487,187,409
ENSG00000267169,31,27,25,38,18,18
ENSG00000072071,1453,896,1533,758,1547,768
ENSG00000240803,0,0,0,0,0,0
ENSG00000287254,0,0,0,0,0,0
ENSG00000267723,2,0,0,0,3,0
ENSG00000267406,0,0,0,0,0,0
ENSG00000266913,4,3,14,1,1,3
ENSG00000267147,12,14,18,11,17,15
ENSG00000123146,898,1031,910,1002,884,851
ENSG00000267379,0,0,0,0,0,0
ENSG00000123136,318,1367,324,1449,360,1272
ENSG00000123143,2487,2108,2592,1808,2652,1657
ENSG00000267474,2,0,1,0,0,1
ENSG00000160951,88,23,89,31,90,20
ENSG00000123159,1042,1550,1074,1383,1057,1304
ENSG00000224543,97,301,115,332,112,267
ENSG00000132002,660,1246,580,1110,607,1041
ENSG00000099797,244,502,241,413,216,360
ENSG00000283822,0,0,0,0,0,0
ENSG00000099795,298,424,310,394,332,340
ENSG00000187912,0,0,1,0,0,0
ENSG00000243488,0,0,0,0,0,0
ENSG00000243066,0,0,0,0,0,0
ENSG00000131355,0,0,0,0,0,0
ENSG00000269378,3056,2367,2918,2703,2917,2516
ENSG00000275432,0,0,0,0,0,0
ENSG00000160961,188,70,189,75,264,66
ENSG00000127507,710,91,597,102,614,103
ENSG00000127530,5,3,2,0,2,0
ENSG00000256210,0,0,0,0,0,0
ENSG00000188269,0,0,0,0,0,0
ENSG00000127515,0,0,0,0,0,0
ENSG00000269552,0,0,0,0,0,0
ENSG00000172148,0,0,0,0,0,0
ENSG00000185385,0,0,0,0,0,0
ENSG00000269678,0,0,0,0,0,0
ENSG00000268834,0,0,0,0,0,0
ENSG00000269787,0,0,0,0,0,0
ENSG00000198367,0,0,0,0,0,0
ENSG00000176923,0,0,0,0,0,0
ENSG00000127529,0,0,0,0,0,0
ENSG00000105143,0,2,0,1,0,1
ENSG00000160994,0,0,0,0,0,0
ENSG00000105141,0,1,1,0,0,0
ENSG00000094661,1,0,0,0,0,0
ENSG00000105137,1158,2781,1177,2541,1233,2383
ENSG00000105135,1212,1558,1317,1413,1289,1296
ENSG00000268564,8,9,6,5,9,1
ENSG00000267961,0,0,0,0,0,0
ENSG00000252661,0,0,0,0,0,0
ENSG00000074181,1113,63,1030,60,1078,55
ENSG00000275711,0,0,0,0,0,0
ENSG00000269635,0,0,0,1,0,0
ENSG00000105131,19,20,2,20,5,16
ENSG00000141867,1926,3613,1870,3282,2210,3195
ENSG00000270802,4,5,5,3,6,8
ENSG00000273218,16,19,22,13,15,14
ENSG00000105127,677,1285,586,1219,727,1153
ENSG00000268189,10,13,9,14,9,1
ENSG00000011243,1124,1081,1221,968,1209,972
ENSG00000279203,12,8,9,6,11,4
ENSG00000279716,0,0,0,0,0,0
ENSG00000011451,2156,2625,1975,2428,2419,2186
ENSG00000269782,0,0,0,0,0,0
ENSG00000105122,0,1,0,0,5,0
ENSG00000161031,1,2,2,0,0,0
ENSG00000171954,1,1,4,0,4,1
ENSG00000269765,0,1,0,2,0,0
ENSG00000269516,0,0,3,0,2,0
ENSG00000267135,0,0,0,0,0,0
ENSG00000225067,6,8,8,5,5,7
ENSG00000266951,0,0,0,0,0,0
ENSG00000186526,0,2,2,0,0,0
ENSG00000186529,0,0,0,0,0,0
ENSG00000267241,0,0,0,0,0,0
ENSG00000186204,1,0,0,0,0,0
ENSG00000171942,0,0,0,0,0,0
ENSG00000171936,0,0,0,0,0,0
ENSG00000267594,1,0,0,0,0,0
ENSG00000268673,0,0,0,0,0,0
ENSG00000172519,0,0,0,0,0,0
ENSG00000186723,0,0,0,0,0,0
ENSG00000267235,0,0,0,0,0,0
ENSG00000288618,0,0,0,0,0,0
ENSG00000267308,0,0,0,0,0,0
ENSG00000214049,0,0,0,0,2,0
ENSG00000273782,0,0,0,0,0,0
ENSG00000267453,0,0,0,0,0,0
ENSG00000273330,0,0,0,0,0,0
ENSG00000186115,0,2,1,0,0,0
ENSG00000267218,0,4,1,5,3,1
ENSG00000279717,0,0,0,0,0,0
ENSG00000267056,0,0,4,0,0,0
ENSG00000171903,1,0,4,0,0,0
ENSG00000176231,0,0,0,0,0,0
ENSG00000267392,0,0,0,0,0,0
ENSG00000205396,0,0,0,0,0,0
ENSG00000280412,0,1,0,0,0,0
ENSG00000167459,0,0,0,0,0,0
ENSG00000267609,0,0,0,0,0,0
ENSG00000277766,0,0,0,0,0,0
ENSG00000267450,0,0,0,0,0,0
ENSG00000267517,0,0,0,0,0,0
ENSG00000167460,5144,5348,4605,5917,4950,5475
ENSG00000279198,27,36,29,28,36,33
ENSG00000267373,0,0,0,0,0,0
ENSG00000167461,365,1137,413,1103,419,971
ENSG00000269243,7,23,11,16,13,26
ENSG00000196684,12,3,11,2,5,0
ENSG00000141977,2,0,0,0,0,0
ENSG00000105058,1065,1390,895,1427,1025,1311
ENSG00000267033,9,2,2,10,3,5
ENSG00000275901,2,1,1,0,1,0
ENSG00000287961,0,1,0,0,0,3
ENSG00000072958,1834,3662,1633,3586,1827,3312
ENSG00000267275,0,1,1,0,0,0
ENSG00000127528,170,180,149,181,142,161
ENSG00000277825,0,0,1,0,0,0
ENSG00000127527,781,934,831,953,839,844
ENSG00000280332,32,29,28,30,49,20
ENSG00000240418,6,0,0,3,0,1
ENSG00000267703,0,0,0,0,0,0
ENSG00000269058,0,0,0,0,1,0
ENSG00000141979,0,0,0,0,0,3
ENSG00000105072,237,155,220,156,241,167
ENSG00000085872,1007,2711,1053,2380,1116,2217
ENSG00000240106,3,11,1,7,2,4
ENSG00000269399,54,18,45,33,41,15
ENSG00000127526,1932,1574,1804,1626,1970,1471
ENSG00000268309,0,0,0,0,0,0
ENSG00000269085,0,0,0,0,0,0
ENSG00000279529,21,12,49,15,17,10
ENSG00000105085,106,163,98,117,115,142
ENSG00000268790,3,0,0,0,0,2
ENSG00000269578,0,0,0,0,0,0
ENSG00000279748,5,2,2,7,6,2
ENSG00000279977,4,3,3,0,4,0
ENSG00000268087,38,19,30,17,43,31
ENSG00000269427,44,23,38,28,48,32
ENSG00000214046,407,447,350,541,435,500
ENSG00000269044,78,52,80,46,79,53
ENSG00000267904,69,27,41,29,50,31
ENSG00000072954,558,180,443,163,513,165
ENSG00000269419,0,0,0,0,0,0
ENSG00000188039,23,5,5,7,16,7
ENSG00000269799,0,0,0,0,0,0
ENSG00000127511,2779,2624,2788,2449,3096,2201
ENSG00000268743,10,0,7,2,13,4
ENSG00000127533,7,0,4,1,4,0
ENSG00000160111,318,10,331,6,387,3
ENSG00000264250,0,0,0,0,0,0
ENSG00000263595,0,0,0,0,0,0
ENSG00000268985,1,0,0,0,2,0
ENSG00000131351,134,479,141,442,127,428
ENSG00000268289,2,0,0,1,0,3
ENSG00000099331,4784,6236,4781,5343,5434,5177
ENSG00000269066,0,1,1,1,0,4
ENSG00000268056,3,0,0,2,1,0
ENSG00000269836,14,9,6,9,9,5
ENSG00000269480,0,0,3,2,1,0
ENSG00000053501,249,200,272,190,259,198
ENSG00000099330,492,194,527,218,493,154
ENSG00000160113,2415,3840,2463,3743,2774,3357
ENSG00000269095,0,0,0,0,0,0
ENSG00000130307,16,14,20,16,10,18
ENSG00000105393,418,694,423,680,481,653
ENSG00000269307,0,1,0,0,0,0
ENSG00000160117,29,17,25,16,20,14
ENSG00000127220,534,602,513,564,533,537
ENSG00000130312,717,812,870,872,899,774
ENSG00000269815,24,10,13,14,26,11
ENSG00000130311,946,1331,1024,1252,1096,1050
ENSG00000074855,1423,661,1524,548,1690,457
ENSG00000130299,1038,1251,1023,1109,1173,1108
ENSG00000130300,0,1,1,0,0,0
ENSG00000269350,0,0,0,0,0,0
ENSG00000269720,3,0,0,0,5,1
ENSG00000130303,1,0,3,0,2,0
ENSG00000282851,1,0,4,1,2,1
ENSG00000141971,1170,868,1189,775,1186,757
ENSG00000269481,12,10,9,4,18,7
ENSG00000254503,2,1,0,0,3,0
ENSG00000269053,0,1,0,0,0,1
ENSG00000188051,117,14,122,7,108,1
ENSG00000269035,0,0,0,0,0,0
ENSG00000269736,0,0,0,0,1,0
ENSG00000171773,0,0,0,0,0,0
ENSG00000130304,1123,237,1224,256,1295,235
ENSG00000269439,68,31,85,34,65,22
ENSG00000130313,1112,275,940,251,1011,248
ENSG00000269161,5,0,2,3,10,0
ENSG00000167483,8,3,5,3,2,7
ENSG00000130309,4757,5904,4589,5456,5015,5244
ENSG00000243771,0,0,0,0,0,0
ENSG00000130477,144,9,139,13,136,3
ENSG00000269752,1,0,0,0,0,0
ENSG00000279300,0,0,0,0,1,0
ENSG00000130479,1347,1928,1398,1617,1383,1451
ENSG00000268112,0,0,0,0,0,0
ENSG00000130475,182,133,218,97,215,108
ENSG00000179913,49,5,42,1,48,7
ENSG00000248099,1,0,2,0,3,0
ENSG00000105639,279,11,245,4,300,8
ENSG00000105640,546,644,621,503,645,427
ENSG00000207166,0,0,0,0,0,0
ENSG00000279617,0,0,0,0,0,0
ENSG00000105641,2,2,1,0,0,0
ENSG00000007080,1231,2853,1584,2578,1516,2191
ENSG00000105642,421,120,438,129,462,130
ENSG00000252591,0,0,0,0,0,0
ENSG00000105643,1099,598,1125,478,1226,476
ENSG00000279172,0,0,0,0,0,0
ENSG00000273654,270,429,271,441,280,368
ENSG00000268623,0,0,0,0,0,0
ENSG00000243455,0,0,0,0,0,0
ENSG00000096996,4,3,1,0,0,3
ENSG00000099308,806,691,780,603,833,529
ENSG00000269145,0,0,0,0,0,0
ENSG00000268173,1,2,0,1,0,0
ENSG00000105647,15,4,11,6,9,10
ENSG00000216490,3,11,12,1,0,2
ENSG00000254858,189,523,260,468,225,411
ENSG00000105649,160,43,160,32,128,40
ENSG00000268650,1,0,4,0,7,4
ENSG00000285188,1,0,4,0,1,0
ENSG00000105650,9,1,7,0,11,1
ENSG00000284797,0,1,0,0,0,0
ENSG00000130518,142,6,103,2,155,5
ENSG00000130522,6120,2102,5891,2144,6364,2167
ENSG00000267959,2,1,2,0,3,0
ENSG00000241464,7,1,2,2,4,1
ENSG00000130520,1716,4072,1888,3797,1766,3278
ENSG00000239821,0,0,1,1,0,0
ENSG00000130517,2410,629,2373,523,2571,611
ENSG00000130513,5377,6215,6109,6330,5759,6016
ENSG00000264175,16,14,10,23,16,14
ENSG00000175489,1,3,1,0,0,1
ENSG00000130511,1922,2517,1983,2197,2120,2084
ENSG00000105655,6675,3265,6587,3009,7192,2904
ENSG00000268199,4,2,3,1,2,6
ENSG00000105656,771,890,718,818,753,791
ENSG00000280121,0,0,0,0,0,0
ENSG00000279262,0,0,0,0,0,0
ENSG00000268938,1,4,5,0,4,8
ENSG00000105701,6958,5711,7550,5098,7844,4674
ENSG00000269191,5,5,4,5,4,7
ENSG00000105700,1596,1669,1709,1674,1775,1409
ENSG00000268030,77,46,77,35,124,34
ENSG00000268983,0,0,0,0,0,0
ENSG00000221983,8625,8167,9321,8328,9408,7295
ENSG00000006016,468,13,523,18,454,13
ENSG00000006015,764,535,858,422,907,392
ENSG00000105696,1962,101,1887,89,1934,68
ENSG00000263490,0,0,0,0,0,0
ENSG00000167487,449,520,429,449,425,476
ENSG00000105662,890,480,968,371,1008,380
ENSG00000105664,10,1,9,0,11,0
ENSG00000005007,3042,6148,2958,5754,3180,5232
ENSG00000130283,1,0,0,0,0,0
ENSG00000223802,105,17,141,24,112,12
ENSG00000269694,5,2,5,0,7,3
ENSG00000105669,1247,2018,1413,1905,1431,1713
ENSG00000268193,0,0,0,0,0,0
ENSG00000105671,495,990,400,979,463,796
ENSG00000051128,1480,1369,1433,1193,1583,1054
ENSG00000269019,4,5,3,4,9,2
ENSG00000241172,0,0,0,0,0,0
ENSG00000064607,4541,3734,4430,3770,5063,3535
ENSG00000105676,460,1706,400,1616,450,1486
ENSG00000181035,318,221,334,166,381,161
ENSG00000064545,1211,1326,1327,1260,1386,1161
ENSG00000213999,12,13,12,6,20,6
ENSG00000064489,7,1,0,1,1,1
ENSG00000254901,215,280,194,200,232,206
ENSG00000064490,700,691,799,594,814,531
ENSG00000184162,192,584,184,516,183,489
ENSG00000130287,8,3,2,5,2,0
ENSG00000252973,0,0,0,0,0,0
ENSG00000267629,0,0,0,0,2,0
ENSG00000187664,0,0,0,0,0,0
ENSG00000280282,0,0,0,0,0,0
ENSG00000213996,37,3,30,3,29,2
ENSG00000105705,595,654,578,621,648,549
ENSG00000129933,1412,1141,1251,1007,1439,959
ENSG00000167491,1649,4413,1703,4252,1783,4035
ENSG00000267234,0,0,0,0,0,0
ENSG00000207821,0,0,0,1,0,0
ENSG00000178093,144,59,158,60,135,58
ENSG00000186010,75,73,72,56,108,52
ENSG00000258674,20,44,19,45,26,23
ENSG00000250067,178,141,130,161,197,125
ENSG00000160161,217,31,191,43,246,35
ENSG00000105717,135,139,167,113,162,97
ENSG00000267178,0,0,0,1,4,0
ENSG00000259242,2,2,0,0,0,0
ENSG00000064547,641,505,563,447,644,427
ENSG00000089639,780,1217,893,1009,951,974
ENSG00000105726,1689,1963,1548,1579,1783,1473
ENSG00000181896,326,529,332,557,368,555
ENSG00000271283,4,1,4,0,5,0
ENSG00000270402,8,4,2,1,5,2
ENSG00000105708,244,93,201,137,178,132
ENSG00000275540,0,1,2,0,4,0
ENSG00000286080,1,1,0,0,3,0
ENSG00000271499,0,0,2,0,3,0
ENSG00000266904,145,9,153,17,108,22
ENSG00000287533,1,0,0,0,1,0
ENSG00000267581,2,0,6,1,1,2
ENSG00000267693,0,1,0,0,1,0
ENSG00000267419,28,11,22,22,41,19
ENSG00000081665,237,120,206,122,213,127
ENSG00000267481,30,12,23,6,15,13
ENSG00000270325,0,0,1,0,0,0
ENSG00000256771,282,152,251,170,258,171
ENSG00000270270,2,0,1,1,2,3
ENSG00000267565,37,14,26,11,41,26
ENSG00000184635,121,156,87,184,96,170
ENSG00000273791,0,1,0,0,0,1
ENSG00000274800,0,0,0,0,0,0
ENSG00000197124,88,82,97,128,93,94
ENSG00000268070,0,1,0,6,0,5
ENSG00000274033,0,0,0,0,0,0
ENSG00000269154,0,0,0,0,0,0
ENSG00000213988,150,296,155,356,170,293
ENSG00000240673,0,0,0,0,0,0
ENSG00000274612,0,0,0,0,1,0
ENSG00000267383,39,75,34,88,53,95
ENSG00000224864,0,0,0,0,0,0
ENSG00000267220,3,1,2,0,2,0
ENSG00000270716,0,0,0,1,0,4
ENSG00000256229,6,15,5,15,9,7
ENSG00000267641,2,0,1,1,1,3
ENSG00000267771,0,1,2,1,2,4
ENSG00000279039,15,7,9,12,5,12
ENSG00000280079,16,55,7,102,12,55
ENSG00000271524,2,11,3,12,3,15
ENSG00000268620,0,0,0,0,0,0
ENSG00000213985,227,370,191,425,254,384
ENSG00000269055,0,0,0,0,0,0
ENSG00000269274,0,0,0,0,1,0
ENSG00000271638,1,0,0,0,0,0
ENSG00000276294,0,0,0,0,1,0
